INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (5, 'Elizabeth Pines', 'Suite 666', 1049, 'pet-friendly', 'forward.jpg', 2, 2, 'single', NULL, 1926.9, '2025-01-14', '24 months', 'any', 'yes', 'yes', 'no', 'non-veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (578, 'Charles Plaza', 'Suite 864', 805, 'apartment with parking', 'community.jpg', 1, 1, 'sharing', 5.0, 1926.29, '2023-08-15', '24 months', 'any', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (579, 'Jonathan Centers', 'Suite 822', 1146, 'gym facility', 'least.jpg', 3, 2, 'sharing', 4.0, 1378.31, '2024-06-08', '20 months', 'any', 'any', 'yes', 'yes', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (583, 'George Junction', 'Apt. 126', 2819, 'elegant house', 'issue.jpg', 4, 2, 'sharing', 3.0, 343.13, '2023-06-15', '9 months', 'no', 'any', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (586, 'John Mount', 'Suite 094', 2129, 'elegant house', 'give.jpg', 4, 2, 'single', NULL, 1271.07, '2025-01-17', '10 months', 'any', 'any', 'yes', 'yes', 'veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (587, 'Janet Mill', 'Apt. 071', 1438, 'elegant house', 'institution.jpg', 3, 2, 'sharing', 5.0, 1996.07, '2023-12-17', '21 months', 'no', 'any', 'yes', 'no', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (588, 'Ryan Courts', 'Suite 355', 1763, 'modern flat', 'enough.jpg', 1, 2, 'sharing', 4.0, 525.64, '2023-05-22', '15 months', 'any', 'no', 'yes', 'yes', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (590, 'Murray Courts', 'Apt. 160', 2063, 'pet-friendly', 'yet.jpg', 4, 1, 'single', NULL, 1970.36, '2024-06-15', '12 months', 'no', 'no', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (593, 'John Forge', 'Suite 868', 2178, 'pool access', 'generation.jpg', 1, 1, 'single', NULL, 2158.88, '2024-08-04', '9 months', 'any', 'yes', 'no', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (595, 'Walters Mill', 'Suite 678', 1902, 'pool access', 'woman.jpg', 2, 1, 'sharing', 4.0, 593.7, '2025-03-19', '7 months', 'any', 'any', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (597, 'Scott Loaf', 'Suite 038', 565, 'spacious apartment', 'knowledge.jpg', 4, 2, 'single', NULL, 2860.76, '2025-02-18', '19 months', 'any', 'any', 'no', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (599, 'Kennedy Trafficway', 'Suite 116', 709, 'pet-friendly', 'dog.jpg', 1, 2, 'single', NULL, 2464.5, '2024-04-07', '13 months', 'yes', 'any', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (603, 'Melanie Causeway', 'Suite 725', 2424, 'gated community', 'road.jpg', 1, 2, 'single', NULL, 391.84, '2023-12-21', '9 months', 'any', 'no', 'yes', 'no', 'veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (610, 'William Court', 'Suite 225', 1113, 'apartment with parking', 'include.jpg', 1, 2, 'sharing', 4.0, 2383.33, '2024-12-07', '19 months', 'any', 'any', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (611, 'Jennifer Flats', 'Suite 828', 2118, 'modern flat', 'loss.jpg', 1, 1, 'sharing', 3.0, 2798.17, '2025-01-05', '23 months', 'any', 'any', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (613, 'Solis Loaf', 'Apt. 710', 2538, 'pool access', 'watch.jpg', 1, 1, 'single', NULL, 1388.14, '2024-10-03', '24 months', 'any', 'no', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (614, 'Lester Union', 'Apt. 763', 2596, 'cozy room', 'push.jpg', 4, 2, 'single', NULL, 2018.64, '2025-02-06', '11 months', 'any', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (617, 'Wheeler Via', 'Apt. 822', 547, 'pool access', 'eat.jpg', 2, 1, 'sharing', 3.0, 1037.79, '2023-10-02', '21 months', 'yes', 'any', 'no', 'yes', 'veg', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (621, 'Lutz Lane', 'Suite 145', 2537, 'elegant house', 'yard.jpg', 4, 2, 'single', NULL, 1912.69, '2024-09-18', '18 months', 'any', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (622, 'Hayley Flat', 'Apt. 439', 2408, 'spacious apartment', 'subject.jpg', 2, 2, 'single', NULL, 961.3, '2025-02-06', '7 months', 'any', 'no', 'no', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (623, 'Anne Island', 'Apt. 597', 2504, 'gym facility', 'difference.jpg', 3, 2, 'single', NULL, 2073.24, '2024-08-25', '7 months', 'no', 'any', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (624, 'Paul Grove', 'Apt. 818', 2157, 'gym facility', 'end.jpg', 2, 2, 'sharing', 4.0, 994.14, '2023-12-24', '21 months', 'no', 'no', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (625, 'Lowe Route', 'Suite 477', 2980, 'elegant house', 'world.jpg', 3, 1, 'sharing', 2.0, 2007.53, '2023-11-25', '20 months', 'yes', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (630, 'Jensen Cliffs', 'Apt. 171', 2520, 'apartment with parking', 'provide.jpg', 3, 2, 'single', NULL, 2868.83, '2024-02-04', '11 months', 'any', 'yes', 'no', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (631, 'Jones Lodge', 'Apt. 779', 1472, 'gym facility', 'adult.jpg', 3, 1, 'single', NULL, 1299.23, '2023-12-02', '21 months', 'no', 'any', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (632, 'Ian Mount', 'Suite 992', 2935, 'apartment with parking', 'trial.jpg', 2, 1, 'single', NULL, 2196.36, '2024-10-06', '12 months', 'any', 'any', 'no', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (633, 'Elizabeth Rapid', 'Apt. 940', 1793, 'apartment with parking', 'focus.jpg', 4, 1, 'single', NULL, 1850.45, '2024-10-17', '6 months', 'any', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (635, 'Collins Turnpike', 'Suite 673', 2646, 'modern flat', 'rise.jpg', 4, 2, 'sharing', 5.0, 2355.63, '2025-04-06', '23 months', 'any', 'no', 'yes', 'yes', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (636, 'Amanda Courts', 'Suite 563', 757, 'gated community', 'turn.jpg', 3, 2, 'single', NULL, 1655.9, '2024-04-07', '22 months', 'no', 'any', 'yes', 'no', 'any', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (641, 'Lisa Stream', 'Apt. 527', 2022, 'gym facility', 'mind.jpg', 4, 1, 'sharing', 5.0, 1355.47, '2023-10-03', '15 months', 'any', 'any', 'no', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (642, 'Ryan Ridge', 'Suite 792', 1877, 'spacious apartment', 'eat.jpg', 4, 1, 'single', NULL, 1794.86, '2023-06-11', '14 months', 'any', 'any', 'yes', 'no', 'veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (643, 'Jimmy Tunnel', 'Suite 462', 628, 'gated community', 'serve.jpg', 3, 2, 'single', NULL, 2572.65, '2024-11-26', '7 months', 'any', 'any', 'yes', 'yes', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (644, 'Michael Road', 'Apt. 081', 565, 'cozy room', 'either.jpg', 3, 2, 'sharing', 5.0, 1523.71, '2024-11-12', '8 months', 'any', 'any', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (646, 'Huffman Spurs', 'Apt. 076', 1311, 'pet-friendly', 'culture.jpg', 2, 2, 'single', NULL, 807.35, '2024-10-14', '19 months', 'any', 'any', 'no', 'yes', 'non-veg', 'San Jose', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (647, 'Walker Greens', 'Apt. 402', 998, 'modern flat', 'owner.jpg', 3, 2, 'single', NULL, 2031.03, '2024-11-30', '14 months', 'any', 'no', 'yes', 'no', 'any', 'San Francisco', 'NULL');
INSERT INTO Listings (user_id, apartment_name, address, area, description, photos, no_of_bedrooms, no_of_bathrooms, accommodation_type, no_of_people_sharing, rent, available_from, lease_duration, smoking_preference, drinking_preference, has_smoker, has_drinker, veg_status, city, landmarks) VALUES (648, 'Harris Junctions', 'Suite 839', 1041, 'pool access', 'drop.jpg', 3, 2, 'sharing', 2.0, 416.99, '2025-03-29', '14 months', 'any', 'any', 'no', 'no', 'any', 'San Jose', 'NULL');
